uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,nlcdClass,plotID,subplotID,endDate,boutNumber,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"c9825b71-7472-4602-bc1a-a007a89fc376","SJER_014.basePlot.div","D17","SJER",37.078744,-119.720266,"WGS84",20.10,288.6,0.1,"grasslandHerbaceous","SJER_014","31.1.1","2019-04-16",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","SIGA","Silene gallica L.","species","Caryophyllaceae","I",,,,,,,1.00,"N",,,"0000-0001-7253-0439","0000-0003-2386-8235",,,
"a0ab6efa-a968-40a6-806a-57b08a4d543e","SJER_014.basePlot.div","D17","SJER",37.078744,-119.720266,"WGS84",20.10,288.6,0.1,"grasslandHerbaceous","SJER_014","40.3.1","2019-04-16",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,1.00,"N",,,"0000-0001-7253-0439","0000-0003-2386-8235",,,
"619e8600-f23c-4edc-9d76-b21fbbec32e7","SJER_014.basePlot.div","D17","SJER",37.078744,-119.720266,"WGS84",20.10,288.6,0.1,"grasslandHerbaceous","SJER_014","40.1.1","2019-04-16",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CACI2","Calandrinia ciliata (Ruiz & Pav.) DC.","species","Portulacaceae","N",,,,,,,0.50,"N",,,"0000-0001-7253-0439","0000-0003-2386-8235",,,
"db118d89-f612-4293-933f-f7bc5648b719","SJER_014.basePlot.div","D17","SJER",37.078744,-119.720266,"WGS84",20.10,288.6,0.1,"grasslandHerbaceous","SJER_014","32.2.1","2019-04-16",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"otherNonVascular",0.50,,,,"0000-0001-7253-0439","0000-0003-2386-8235",,,
"22f60dfa-17ad-4500-838b-d84577738fec","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,20.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f0bae820-e775-4cdd-b22e-0983210578ea","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,18.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"54b34171-cd41-4994-aa51-457c9b574121","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERCI6","Erodium cicutarium (L.) L'Hér. ex Aiton","species","Geraniaceae","I","cf. species",,,,,,11.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"d769d80c-b8dc-4c5b-9a4b-e7ff3220d472","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRTE","Bromus tectorum L.","species","Poaceae","I","cf. species",,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"23199f90-0035-4878-93b2-6faf4fd57dbb","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRWI3","Trifolium willdenovii Spreng.","species","Fabaceae","N","cf. species",,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"8d62e538-69c9-4839-bbc9-2445fd222dc8","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,35.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"7c96df95-ccc7-474f-9d3f-499e179c639c","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"4c066438-5135-48c1-b83f-ff9335c548d3","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PLNO","Plagiobothrys nothofulvus (A. Gray) A. Gray","species","Boraginaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b2e17072-eb67-4880-8dbd-d0a746f2b63c","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK",,"Vumi/vumy",,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0100f2c6-4522-474f-923c-ab5aa9b96637","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"8cec5eaa-56d8-4e58-a213-ccaaf58befe7","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"8851f17e-530c-4181-9348-751e93d3650f","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",9.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6aafd7e7-f679-480a-b733-7b46715f5b95","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",13.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"efb75e7a-2354-4902-a73f-32d70a053f6d","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3fcfa7c9-3ab4-4dba-9465-e7f9089c36bc","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,7.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ba45c069-5257-4ce9-9e64-4ed46214a3a2","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DICAC5","Dichelostemma capitatum (Benth.) Alph. Wood ssp. capitatum","subspecies","Liliaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1f3541c4-b925-4723-b4f6-207e29dd1432","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",12.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"aa48e5c6-7598-40c3-850b-f3278ad82312","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRRU2","Bromus rubens L.","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"5a66d787-3afd-40fc-96e4-0d35b7fa096a","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",45.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"a73e584c-6e54-4cd8-bd02-51deb52d8b09","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"bf2ef43f-542d-4df2-bfd0-e72d3f3677ed","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOUNU","Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus","variety","Fabaceae","N","cf. species",,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"e0b5d8d3-6c37-4608-83cd-a3a3a5b8e340","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,17.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b77fe7b4-5458-48f7-b580-bf522fcdf09f","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PLNO","Plagiobothrys nothofulvus (A. Gray) A. Gray","species","Boraginaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"45e114c5-774d-4762-9171-bbbed757cc3d","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRWI3","Trifolium willdenovii Spreng.","species","Fabaceae","N",,,,,,,20.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"83e094b9-2e56-450a-8a8f-258ebd14b156","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LUBI","Lupinus bicolor Lindl.","species","Fabaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f07349bb-c747-41f5-976d-ad5f51741c3d","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"481bef7d-b25a-4461-8b6c-18164b486b50","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","SIGA","Silene gallica L.","species","Caryophyllaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"814858b2-11df-4559-b777-80c70dd903f0","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3a113a9a-4d60-4dc6-8795-646419b0053d","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6ce5e532-b0d9-4115-a88e-fc1bf522d6f1","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"scat",3.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"edfb26f0-7dd1-4d44-ab6c-074f734e11bc","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",35.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"8cdc3d8b-942a-4fd7-a6fb-88e4aba6d835","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b702d0ef-bba0-4469-a4c8-3dbd4eeba961","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AICA","Aira caryophyllea L.","species","Poaceae","I",,,,,,,7.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2a8e5d4b-7184-4e31-8534-066e06b26180","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2ec11b62-3e80-46d0-a80f-8132aef45844","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"70b97a6b-bfee-455b-bd84-377ca590ea43","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CACI2","Calandrinia ciliata (Ruiz & Pav.) DC.","species","Portulacaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3a3bc9f5-0fc8-4a37-8cc2-429d5288a1cc","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOPE","Lolium perenne L.","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"82c1f014-93eb-4028-9fd4-065a3d1459ee","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"71e1f10c-4182-4698-9481-d9047d477f9e","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOPEM2","Lolium perenne L. ssp. multiflorum (Lam.) Husnot","subspecies","Poaceae","I","cf. subspecies",,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"503bdc2a-bf48-478a-8ca6-3d13fd1af319","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"scat",3.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"bbdcbfb2-68cf-4978-9b6b-897a0d62d65a","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","2PLANT","Unknown plant","kingdom",,"UNK",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2b7e73ef-26bd-410f-b5d5-07f42f29d58d","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,10.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ffc464ef-48a3-4535-91a8-d45ddab4ce17","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9c2c3cc3-1c45-4320-adef-17370deed850","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",15.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"c2dd8348-71f9-4f0c-897e-ae95044d3cff","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRCI","Trifolium ciliolatum Benth.","species","Fabaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3803c038-c506-4735-ad81-92393da63e79","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,35.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"d8188ae7-459e-423e-afd7-8976ade62c0e","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,20.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"00006797-0dfd-4c3a-8ae7-321a176909cf","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","31.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"e2b6b74e-aae1-4ab7-9384-05c19248dcd3","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"673f57cf-9aaa-406e-8a80-4878b7f5f9f7","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.3.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",7.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"50b033f7-feac-4233-9695-47bfbab6a190","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"4510544d-fcae-4d61-988c-053b260fd5ec","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","SIGA","Silene gallica L.","species","Caryophyllaceae","I",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"028b0e02-e217-4f59-a8c8-d403a8699345","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3a1e730a-1038-4b7d-af90-7b3a8af082c8","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","40.1.1","2019-04-22",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",25.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"fe79ccbb-8ce1-4295-a181-c750eeb73365","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","41.4.1","2019-04-22",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MUMA2","Muilla maritima (Torr.) S. Watson","species","Liliaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ff16d0b8-fb58-470e-81f0-1f0d92392a93","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","32.2.1","2019-04-23",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","STME2","Stellaria media (L.) Vill.","species","Caryophyllaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"9eedcc35-405e-4b02-a273-a47dbbe56b9a","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","32.4.1","2019-04-23",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRCI","Trifolium ciliolatum Benth.","species","Fabaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"6bc14995-4521-4606-a1c8-c4e344873464","SJER_002.basePlot.div","D17","SJER",37.082813,-119.743324,"WGS84",20.10,349.6,0.1,"grasslandHerbaceous","SJER_002","31.1.1","2019-04-23",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",30.00,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"f9e36f28-654a-4067-9b85-a066337b5303","SJER_002.basePlot.div","D17","SJER",37.082813,-119.743324,"WGS84",20.10,349.6,0.1,"grasslandHerbaceous","SJER_002","31.1.1","2019-04-23",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PLNO","Plagiobothrys nothofulvus (A. Gray) A. Gray","species","Boraginaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"8d01da4d-6891-451c-aac4-6e90579a1867","SJER_002.basePlot.div","D17","SJER",37.082813,-119.743324,"WGS84",20.10,349.6,0.1,"grasslandHerbaceous","SJER_002","41.4.1","2019-04-23",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",1.00,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"1a46e478-3be8-4a8e-b745-a5c8dbef70a5","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","32.4.1","2019-04-23",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,18.00,"N",,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
"bde16529-4a4d-4b1d-9e5b-02b0d58cd0a7","SJER_001.basePlot.div","D17","SJER",37.106602,-119.720240,"WGS84",20.10,399.7,0.1,"grasslandHerbaceous","SJER_001","32.2.1","2019-04-23",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",5.00,,,,"0000-0002-2320-6648","0000-0001-5494-1832",,,
